loja_id,regiao,tamanho_loja,dia_semana,mes,ano,temperatura,precipitacao,dia_pagamento,vendas_total,probabilidade_inadimplencia,categoria_produto_mais_vendido
32,Sudeste,Pequena,5,10,2018,19.511783182106946,59.9958346099392,22,52817.67668918956,0.07969127788001872,Acabamento
4,Norte,Média,6,7,2019,27.53966334981008,78.67500068428471,8,60999.13526454919,0.09361026304547787,Hidráulica
11,Sudeste,Pequena,3,9,2022,21.697763159962083,60.193262154202465,14,75475.47709384815,0.13402283835551895,Construção
17,Nordeste,Média,2,5,2022,21.10271899373884,59.56819366687553,23,39603.20732547749,0.08750620993046762,Hidráulica
38,Norte,Grande,7,8,2021,27.54750691412203,40.56714842729683,10,49752.59507646105,0.11170483667780738,Construção
24,Sul,Média,7,5,2022,19.79766346055217,54.402196475873275,17,41942.39217312579,0.0668144040224749,Construção
5,Nordeste,Grande,7,7,2022,17.713631709002733,74.7263635941281,3,52436.22008109714,0.13864124438557823,Acabamento
34,Sudeste,Pequena,2,7,2019,33.62999001047169,56.56417936857528,3,84482.83423038412,0.09295699907671802,Ferramentas
6,Nordeste,Pequena,7,9,2019,27.897493688003223,25.03450487940547,3,38714.80399705898,0.07976085236831305,Construção
22,Norte,Grande,4,3,2021,23.678953575028174,40.87916651428057,4,86452.38998775868,0.05871998843248269,Ferramentas
11,Centro-Oeste,Grande,3,1,2023,24.98261395149032,74.18559077777988,29,99481.866867287,0.06674738831341345,Acabamento
48,Centro-Oeste,Grande,4,2,2018,27.52932179058078,56.4948664070219,17,105964.2763431379,0.03398332925749943,Materiais Básicos
16,Sudeste,Pequena,6,12,2021,29.8666872480671,52.381241564861526,14,53086.504439168624,0.12115670176652665,Hidráulica
33,Sudeste,Pequena,3,6,2020,21.22012354342494,38.919689335065996,27,44755.147231999224,0.07009418322139134,Construção
9,Centro-Oeste,Média,2,10,2022,26.83073262982841,73.7719836106887,2,42631.63683417029,0.09788016325747988,Materiais Básicos
6,Sudeste,Grande,4,10,2018,22.466479118948808,83.24825195644513,12,46136.68366584918,0.16075746012506412,Elétrica
16,Nordeste,Média,5,12,2023,24.055093777436877,75.26378246036066,5,50656.2852129733,0.0940070228600022,Materiais Básicos
29,Sul,Pequena,3,9,2023,25.803464337324524,78.85183242890746,27,91094.99753893528,0.0921150145717241,Hidráulica
3,Sul,Média,2,3,2019,24.966607134736638,42.82587518467667,22,70277.18252133051,0.09746454178708791,Ferramentas
20,Nordeste,Média,1,10,2020,28.677834491512858,39.996618052521924,25,40252.29097902716,0.11463278000928036,Hidráulica
36,Sul,Pequena,3,2,2023,27.43543279557797,46.873096530016284,2,30723.704715919095,0.07661470483280543,Construção
19,Norte,Pequena,3,11,2020,17.45915395313911,50.77146483952507,30,41683.564980955445,0.14260266678505024,Hidráulica
26,Nordeste,Grande,6,1,2022,18.21088396467279,78.62039560250511,12,67247.39319130464,0.10650362530335693,Hidráulica
3,Sudeste,Média,5,2,2019,23.151416576203538,73.31773478936833,9,44892.70668370431,0.07285613742400598,Materiais Básicos
19,Nordeste,Pequena,6,3,2018,34.14312631220913,60.76938774508989,23,38479.45731790507,0.08284861270684045,Ferramentas
20,Centro-Oeste,Pequena,7,7,2019,20.742040837491988,21.37626468306226,9,55775.72278135943,0.1571491697482493,Ferramentas
32,Sudeste,Média,3,2,2022,23.958886451936237,16.23956310806249,20,53192.312801437525,0.06712873803110322,Construção
7,Centro-Oeste,Pequena,3,5,2023,22.318269865217392,54.80925489603406,23,84860.03077056447,0.12099949261598011,Materiais Básicos
41,Sudeste,Grande,7,2,2020,22.2297780795596,67.60526411201434,1,126227.38880997885,0.1238980766769823,Materiais Básicos
33,Sul,Grande,5,7,2022,25.891198719525278,48.40865902027725,24,68041.19124145593,0.04624786509761131,Materiais Básicos
40,Nordeste,Média,5,10,2023,32.00388638097826,88.2980900995681,7,52381.80967807662,0.02766646260950066,Elétrica
39,Norte,Grande,4,8,2021,27.279841999402947,28.351179124391287,23,43688.091402505626,0.08385447155501974,Elétrica
18,Sudeste,Pequena,2,8,2020,20.98234519286454,25.83296101008802,18,64112.447937807236,0.14027512897849342,Hidráulica
40,Sudeste,Pequena,2,8,2022,38.76614755401604,36.71438051051358,10,57257.96666054803,0.026464195064437826,Construção
1,Centro-Oeste,Pequena,4,10,2018,25.39286610480563,35.954055736175285,15,36472.32120609283,0.056376176556529156,Elétrica
11,Sul,Pequena,2,9,2018,22.113895218089432,60.52571737363959,9,67299.87132151602,0.1336252110269215,Materiais Básicos
28,Centro-Oeste,Média,3,1,2023,32.06048187338795,41.56576296312994,11,34623.98800684586,0.046569171727970794,Materiais Básicos
25,Centro-Oeste,Grande,4,12,2023,22.654646910280906,19.04319077442677,24,72010.8458505489,0.1511460576439039,Materiais Básicos
23,Sul,Grande,4,1,2018,33.314568274937216,67.83156913390233,1,78280.8139050092,0.23254654648915743,Ferramentas
31,Norte,Pequena,2,10,2021,20.646786045166667,14.800961478557404,11,24655.192510463105,0.059227811694496105,Construção
30,Centro-Oeste,Média,1,2,2019,32.15015194460685,28.575635539785814,1,52392.15781255985,0.17362887878535158,Ferramentas
42,Centro-Oeste,Pequena,2,11,2018,26.005238321408473,17.545868585122626,30,36473.681895959286,0.11639576358421776,Elétrica
35,Sudeste,Pequena,6,6,2023,31.45526116351217,54.142425541417474,5,43805.708091598404,0.06040479620758307,Acabamento
7,Sul,Média,1,1,2023,34.50882854350772,53.72095424302424,18,48539.13650932931,0.17963126375850091,Acabamento
16,Nordeste,Média,4,5,2021,19.33696354739373,88.32908642032706,1,19653.118409161234,0.1203385302369028,Materiais Básicos
26,Norte,Pequena,1,5,2018,31.378859103791612,68.276533122911,10,42382.217706435855,0.1595060651849798,Ferramentas
48,Norte,Grande,3,4,2021,17.955480477872975,78.83292366684401,28,71064.12633592013,0.2172838144524743,Construção
49,Sul,Pequena,5,11,2018,19.764078223758858,55.77219302596986,13,44501.21406819909,0.09462357216237624,Hidráulica
2,Sudeste,Grande,1,5,2019,20.982952701037814,30.46136357818873,27,53547.690624642695,0.1276318592767123,Elétrica
1,Sudeste,Grande,6,12,2022,27.518183180889306,52.56215203986993,8,44521.51395715944,0.04423140891098618,Ferramentas
48,Sul,Média,5,1,2018,25.1650793846743,61.84842014774613,28,34713.605629979604,0.07674133249582421,Materiais Básicos
12,Sudeste,Média,3,11,2022,24.164319579185822,64.0761476450315,13,20936.067001000192,0.09592677471925051,Materiais Básicos
5,Norte,Pequena,6,11,2018,25.731176395111806,40.551757117833155,20,37301.02554467299,0.11058021379114522,Acabamento
37,Norte,Grande,7,6,2019,27.956447946467364,59.775729475647985,2,102638.96485072789,-0.0064405252999842205,Construção
32,Nordeste,Grande,5,7,2023,28.341240619706763,31.33944058317471,30,32195.73852622769,0.17743321797209372,Construção
9,Sul,Pequena,7,8,2022,30.470834178075656,29.13444811778566,21,63641.88913178019,0.1317049407635711,Materiais Básicos
41,Centro-Oeste,Pequena,3,2,2021,34.1001740638372,27.6843057722903,12,29864.288820848204,0.12583435601630472,Materiais Básicos
35,Centro-Oeste,Pequena,5,7,2018,24.893188137792617,50.49251977113594,27,57553.30922159983,0.20243367169008217,Hidráulica
19,Nordeste,Média,5,6,2023,22.394555189345418,26.44327289847393,29,71560.9533921785,0.18105457160488223,Elétrica
48,Nordeste,Pequena,2,9,2018,28.06768064592594,41.505112202579845,13,47082.494907179906,0.09243206542852918,Hidráulica
16,Sudeste,Pequena,6,8,2021,19.278725918676898,68.05833102827916,28,47118.847218511975,0.07151677113184784,Acabamento
3,Nordeste,Grande,6,11,2019,21.606479339441943,29.4174064384339,22,57086.18404513005,0.13114809858267568,Ferramentas
20,Nordeste,Pequena,1,4,2020,29.99690473196395,39.91375932991366,8,50655.53329310285,0.17757808179423684,Construção
24,Centro-Oeste,Grande,7,9,2018,24.37935812591148,51.43262553552339,15,83857.39757865957,0.0925684605666606,Acabamento
33,Sudeste,Grande,7,1,2021,18.959037708209806,54.937738030645335,7,80984.20442862468,0.14446653470948662,Construção
24,Nordeste,Média,6,11,2020,17.550984673174128,40.01418818388878,7,34372.56606467724,0.18531747992126463,Materiais Básicos
11,Nordeste,Pequena,6,6,2018,25.243583396969036,65.73720137470315,17,43961.29096985449,0.14941147924348291,Elétrica
49,Sudeste,Pequena,5,8,2022,30.709482684840047,61.80904601569449,19,23119.30419471408,0.020252357144490835,Materiais Básicos
8,Sul,Grande,7,11,2023,30.642728887655934,72.79713208723406,3,61544.416479451116,0.0402613467530614,Elétrica
36,Sudeste,Média,4,11,2023,25.554402514464186,48.3679615130588,7,76833.8423958586,0.1991515970700937,Elétrica
38,Centro-Oeste,Média,2,4,2021,35.04454709548064,39.74362381087313,12,63079.782234612365,0.10549021576168369,Elétrica
40,Sul,Pequena,1,2,2022,24.475898170297686,36.347359559757564,14,48062.5874591692,0.11650419243956643,Ferramentas
20,Norte,Grande,2,11,2019,24.307161883012945,56.140550358587255,2,50427.18949926292,0.12840428342248633,Acabamento
35,Sudeste,Pequena,1,2,2020,12.162820451305,42.45688434377454,26,80212.19902647418,0.17159802744428743,Construção
48,Centro-Oeste,Pequena,3,10,2021,22.76318525419392,38.616604446384216,7,40659.56813062096,0.060856782353691914,Construção
25,Sul,Pequena,5,1,2018,29.26007517454247,41.03425471509355,16,35630.5319481697,0.07936233038940708,Ferramentas
35,Sudeste,Pequena,6,5,2023,32.81980668429852,36.32619029751496,9,52608.5319352261,0.049731740123330384,Ferramentas
25,Nordeste,Grande,6,6,2018,20.848826831663576,53.98042225525464,1,50272.920347259496,-0.003200863639766835,Ferramentas
29,Sudeste,Média,4,4,2020,27.31126164646524,21.74833634911878,12,19799.075336919224,0.12050197723535845,Hidráulica
18,Norte,Pequena,7,4,2022,30.23439516161644,56.06032584949926,30,28383.979304282762,0.056708335988476494,Hidráulica
46,Sudeste,Pequena,7,5,2022,25.056040765979496,63.530975208059004,2,47030.18014826744,0.14812757056172365,Hidráulica
18,Sul,Pequena,2,5,2021,13.583597712363849,38.382417236454046,27,33069.303741791344,0.0696661857626241,Ferramentas
2,Sul,Pequena,2,9,2021,26.23644999787126,88.44073879213094,22,26713.269333788357,0.03266698054438763,Materiais Básicos
35,Sudeste,Média,2,8,2022,28.807153120304466,50.352426219537065,18,28018.77057243482,0.15271186512587703,Hidráulica
16,Sul,Média,7,9,2021,20.262885524907706,18.77314033800223,14,47212.48721592577,0.1261444960677313,Hidráulica
41,Nordeste,Média,6,3,2022,23.729227345628065,44.375141873266585,12,38452.52412104358,0.09172286140036791,Ferramentas
36,Sudeste,Média,7,3,2020,19.22251978935618,51.25312289871594,18,62606.86640293569,0.0945281705061706,Acabamento
33,Nordeste,Pequena,2,1,2021,12.149262257098236,58.97935111140428,5,25571.97265801212,0.13003869641370464,Materiais Básicos
4,Nordeste,Grande,5,10,2022,30.135022058938283,44.85138951778307,7,56672.74067776158,0.18508140044422672,Elétrica
33,Centro-Oeste,Média,1,6,2021,24.981257330990744,29.768594485912185,4,39937.06020069076,0.12008576887071676,Elétrica
14,Sudeste,Média,6,4,2018,32.98837498352491,28.100387637754345,13,58270.34639416394,0.12349109240128842,Construção
21,Sul,Pequena,5,11,2023,29.286610959530886,36.92801429636658,16,50256.71152295195,0.07714898325836075,Materiais Básicos
48,Nordeste,Pequena,3,8,2018,23.228951191672756,38.84449274962474,22,44117.3392903248,0.08818753760188876,Ferramentas
20,Centro-Oeste,Pequena,5,2,2019,24.584096699477957,27.300516702014853,28,68481.19217124284,-0.06573126228732257,Acabamento
8,Sudeste,Pequena,5,11,2022,27.83088695385086,35.34373677792602,16,52973.63391688705,0.05283976852483009,Acabamento
7,Sudeste,Grande,3,2,2019,29.834417083778717,63.1891704887871,19,99664.13314725214,0.04674580594013317,Elétrica
3,Norte,Grande,5,7,2022,26.613353153710058,82.96825215388974,4,45526.79087390812,0.045403142240459105,Acabamento
17,Norte,Média,1,5,2023,30.52796572644742,65.10923427741926,20,28104.920072806035,0.08090504482706551,Elétrica
33,Nordeste,Grande,6,1,2021,23.516656316627643,76.11722172373625,20,83834.55180791038,0.08621216481825396,Construção
48,Norte,Média,4,7,2022,20.014282266071568,69.48236936467396,28,54201.817529957756,0.04674428625914258,Hidráulica
12,Nordeste,Média,7,7,2018,24.675953732194348,66.66260656796689,1,47152.91048026381,0.16292715759315124,Construção
22,Sul,Grande,3,10,2021,26.02592445368092,43.244074738853435,13,101313.13209706648,0.1299496139621315,Ferramentas
22,Nordeste,Média,6,6,2023,18.992323026303566,52.81821756773894,20,30912.786716911094,0.1103155890188997,Acabamento
46,Norte,Pequena,2,4,2018,18.31638957926689,41.58761315087957,20,40762.69078867595,0.13227696163713418,Ferramentas
30,Sul,Média,1,12,2021,27.236931482367137,45.61785675332746,22,62314.463034007924,0.014038233832693134,Hidráulica
38,Norte,Pequena,4,8,2022,22.968215743147884,51.363342007731724,9,44818.891181734616,0.012623360334442293,Materiais Básicos
38,Nordeste,Grande,1,12,2022,24.17079547168999,64.27132303158054,10,49984.58465423412,0.16091038227622284,Materiais Básicos
45,Centro-Oeste,Grande,1,11,2018,23.201536671495884,58.466467630302475,6,46425.51893264114,0.21909102187719162,Materiais Básicos
8,Sudeste,Média,2,2,2020,32.603004508816056,46.76341473971287,22,63406.624771515024,0.10272521087817695,Elétrica
27,Norte,Pequena,4,2,2022,31.308805801975,51.110774817833324,7,41844.486575587114,0.21252235498558275,Elétrica
27,Nordeste,Média,7,2,2020,18.813231549804158,58.669273483870526,23,50566.94820507554,0.10005851753225559,Materiais Básicos
34,Sul,Grande,1,3,2021,22.336033934597765,63.3478887611567,16,86126.70263000784,0.06456826669381435,Hidráulica
21,Norte,Média,2,6,2020,29.250021339847965,19.62009673485595,17,70900.05741897578,0.1490130735042524,Construção
30,Norte,Média,3,1,2018,28.00968118551621,28.452220722021263,24,24643.46833917686,-0.007536514972461855,Elétrica
33,Sudeste,Pequena,2,11,2019,24.792710188351073,72.14621067878684,1,6975.162751892371,0.07063099530746282,Construção
28,Nordeste,Grande,5,2,2019,19.311998975178824,48.78260860137884,9,91573.12414440105,0.05862045760105639,Construção
47,Centro-Oeste,Média,6,10,2018,21.58729976923227,41.51846813266042,30,65173.93959149736,0.04001098826655796,Materiais Básicos
33,Sul,Pequena,2,2,2019,22.416162162268552,44.730010541479224,14,34631.96919436497,0.0750781471733544,Ferramentas
5,Nordeste,Média,2,12,2018,26.384971655595503,44.725893888468924,15,30137.783952783393,0.11452267065037094,Materiais Básicos
48,Sul,Pequena,2,1,2022,33.51863577348619,61.15875563048748,4,50702.97439983103,0.16557329648158828,Materiais Básicos
19,Norte,Pequena,7,3,2020,21.56559882605936,27.83967212038466,25,46968.484695956744,0.15207679851976916,Ferramentas
4,Sudeste,Média,1,10,2019,19.8698237622238,50.495554929935224,8,40038.31299045216,0.020315158932181915,Construção
35,Sudeste,Grande,7,7,2022,24.457067615860282,54.92235458900809,25,55938.9885831979,0.21449424817085005,Elétrica
49,Centro-Oeste,Grande,4,1,2019,30.158694902570296,57.925358331310065,15,64211.80622020511,0.1623175650866016,Construção
17,Sudeste,Pequena,2,7,2021,17.765585166196484,54.457279924205864,30,57402.41836957742,0.10202452964526991,Ferramentas
44,Norte,Grande,2,5,2018,32.26817075437474,60.31812460628056,22,75364.84490473212,0.1672721409971078,Elétrica
28,Centro-Oeste,Pequena,5,9,2018,24.139843189421654,38.54607697883374,25,42637.070675622424,0.053934966805937526,Hidráulica
30,Nordeste,Grande,5,2,2022,21.32839998843313,31.16394535350089,4,47979.882112680294,0.14223013776287213,Elétrica
29,Sudeste,Média,3,1,2021,16.999053566189204,99.14008886501027,19,82155.30280130907,0.003270483419802822,Acabamento
46,Centro-Oeste,Grande,3,9,2020,28.532603867103138,43.97470630851527,3,62021.631565468415,0.08463897762513715,Elétrica
6,Norte,Pequena,5,8,2021,24.144144023792325,46.31091058690864,8,57814.16578043903,0.16821068520813615,Acabamento
35,Sul,Pequena,4,10,2021,25.853527413772532,63.55680195435769,2,86952.673385721,0.0770899321264962,Elétrica
41,Sul,Grande,3,6,2023,20.49594129494318,81.92178584388482,28,90549.23933832758,0.07928349008397749,Ferramentas
37,Norte,Média,6,5,2020,23.40451982874488,39.10943766130608,22,57109.67403599823,0.06979683881031645,Elétrica
24,Norte,Pequena,6,8,2020,22.56709376822631,30.023694636209488,25,68530.20405000886,0.09013888254027241,Materiais Básicos
29,Sul,Pequena,4,8,2021,24.49703447310896,25.156932984167796,25,70872.78612493013,0.049411081229633204,Elétrica
49,Centro-Oeste,Pequena,5,5,2019,21.652238368120948,81.86212443005851,8,49592.41388089534,0.17909832377310056,Ferramentas
46,Sul,Pequena,3,12,2023,17.32909519656389,29.237860270779315,8,30073.222374141762,0.04004434418540592,Ferramentas
31,Norte,Pequena,2,7,2019,38.64249872648303,49.44888126968866,17,47676.658202106446,0.11619557850986423,Elétrica
35,Sudeste,Média,5,1,2021,18.18297876331243,30.45430335914062,16,58700.174049080546,0.14227928010960955,Elétrica
33,Nordeste,Grande,3,4,2019,25.907295034712696,21.03288164083392,16,53797.95759189481,0.06320877426414033,Elétrica
21,Sudeste,Média,4,2,2020,16.13986085787979,44.15249293812628,16,46522.87084408875,0.027191045288969595,Construção
32,Sudeste,Média,6,10,2020,15.014762816910125,31.244266673176792,27,74276.48086443226,0.0710994343996378,Construção
23,Norte,Pequena,4,3,2019,25.489132459261338,36.16743149153375,7,61784.4307451786,0.08021020738016194,Hidráulica
33,Sul,Média,3,12,2020,25.871837938841516,90.12210194834807,30,58858.94801790757,0.14594319515164353,Acabamento
3,Centro-Oeste,Pequena,4,1,2018,31.30749495401192,58.49792208344806,15,34466.97839915799,0.09260711988751472,Elétrica
18,Sudeste,Média,3,11,2020,26.99773420507853,68.62939039107978,17,46316.62122475859,0.10012525993474758,Elétrica
25,Sul,Pequena,3,11,2021,24.250946406271044,66.49319125698506,25,55740.37016665303,0.02973665232847922,Acabamento
42,Centro-Oeste,Pequena,4,2,2022,20.251998779674977,47.9827815384195,3,59782.8514108556,0.09030927259912751,Materiais Básicos
31,Sudeste,Média,1,1,2019,32.49506034116774,41.205632812447526,1,73820.34545418301,0.17182387010711597,Hidráulica
3,Centro-Oeste,Média,2,8,2023,29.64425623025112,54.97869223722233,8,60040.424197485394,0.15481179484809496,Hidráulica
40,Sul,Grande,5,4,2019,18.768352611257875,53.369015398649886,7,62864.13083853546,0.07484944201666685,Materiais Básicos
