Data,Pressao,Temperatura,Umidade
2012-11-25,1011.5,26.6,71.9,
2012-11-26,1012,27.5,69.5,
2012-11-27,1011.4,26.7,70,
2012-11-28,1010.3,27,68.4,
2012-11-29,1010.5,27.4,68,
2012-11-30,1010.9,27.4,66.4,
2012-12-01,1011.5,26.2,75,
2012-12-02,1011.4,25.2,81.8,
2012-12-03,1012,26.8,70.9,
2012-12-04,1013.1,27.1,70.4,
2012-12-05,1012,26.9,70,
2012-12-06,1011,27.2,64.7,
2012-12-07,1011.1,26.6,73.4,
2012-12-08,1012.1,26.5,73.7,
2012-12-09,1012.1,27.6,68.8,
2012-12-10,1010.7,27.1,69.8,
2012-12-11,1009.9,28,65.7,
2012-12-12,1009.8,27.8,67.9,
2012-12-13,1010.2,27.2,69.9,
2012-12-14,1010.2,27.1,71.4,
2012-12-15,1010.3,27.3,70,
2012-12-16,1010.4,25.6,82.5,
2012-12-17,1010.7,27.2,74.4,
2012-12-18,1009.8,27.2,72.3,
2012-12-19,1009.8,27.9,69.1,
2012-12-20,1009.8,28.1,63,
2012-12-21,1010.7,27.2,68.2,
2012-12-22,1011.2,27.1,70.5,
2012-12-23,1011.1,27,73.2,
2012-12-24,1011.7,26.5,67.2,
2012-12-25,1011.6,26.3,69.3,
2012-12-26,1012.3,26.7,70.7,
2012-12-27,1011.3,27.1,69.5,
2012-12-28,1010.8,27.5,70.9,
2012-12-29,1011.4,27.8,65.6,
2012-12-30,1011.7,26.9,71.4,
2012-12-31,1011.8,26.8,73.7,
2013-01-01,1011.5,26.7,76.3,
2013-01-02,1011.4,25.1,86.5,
2013-01-03,1012.5,26.4,77.8,
2013-01-04,1014.4,26.5,81,
2013-01-05,1014.1,26.7,76.3,
2013-01-06,1013.1,27.5,68.7,
2013-01-07,1012,27.4,72.5,
2013-01-08,1012.4,27.5,67.6,
2013-01-09,1012.3,27.1,72,
2013-01-10,1011.3,27,70.6,
2013-01-11,1010.1,26.6,71.4,
2013-01-12,1010.5,27.2,71.7,
2013-01-13,1010.5,26.3,80.5,
2013-01-14,1010.5,27.5,69.3,
2013-01-15,1009.6,26.1,79.4,
2013-01-16,1010.2,26.8,77.9,
2013-01-17,1011.3,26.5,77.4,
2013-01-18,1011.3,26.9,78.8,
2013-01-19,1011.3,27.5,76.3,
2013-01-20,1010.7,28.2,73.1,
2013-01-21,1011,28.2,73.8,
2013-01-22,1012.1,28,68.8,
2013-01-23,1012.1,27.1,72,
2013-01-24,1011.8,27.1,71.5,
2013-01-25,1012.4,26,74.7,
2013-01-26,1012.5,25.7,75.3,
2013-01-27,1013,26.6,70.7,
2013-01-28,1013.1,26.5,72.1,
2013-01-29,1012.7,27.1,70.8,
2013-01-30,1012.1,27.2,71.3,
2013-01-31,1011.5,27.7,66.3,
2013-02-01,1011.7,27.8,67,
2013-02-02,1012.5,28.4,67.1,
2013-02-03,1011.5,27.4,73.2,
2013-02-04,1010,27.7,68.7,
2013-02-05,1010.2,26.8,74.7,
2013-02-06,1010.8,27.4,70,
2013-02-07,1011.1,27.7,71.5,
2013-02-08,1011.1,27.5,75.7,
2013-02-09,1011.4,28.2,67.4,
2013-02-10,1011.2,27,73.9,
2013-02-11,1010.4,28.3,66.3,
2013-02-12,1010.1,27.1,72,
2013-02-13,1010.5,27.5,71.1,
2013-02-14,1011.3,28.1,70.2,
2013-02-15,1011.6,27.9,69,
2013-02-16,1010.8,27.7,67.3,
2013-02-17,1011.4,28,67.1,
2013-02-18,1011.2,26.4,81.8,
2013-02-19,1011.1,27.3,70.7,
2013-02-20,1010.9,27,74.4,
2013-02-21,1010.8,27.2,73.4,
2013-02-22,1010.9,27.1,73,
2013-02-23,1011,27.2,74.5
2013-02-24,1011,27.9,70.8,
2013-02-25,1011.3,27.8,69.9,
2013-02-26,1011.6,27.5,69.2,
2013-02-27,1012.4,27.5,71.5,
2013-02-28,1011.7,28.5,68,
2013-03-01,1011.1,28.3,66,
2013-03-02,1011.4,28.5,70.2,
2013-03-03,1012.4,28,70,
2013-03-04,1012.4,26,88.5,
2013-03-05,1011.9,28,74.8,
2013-03-06,1012.2,27.6,76.4,
2013-03-07,1013,27.6,68.8,
2013-03-08,1013.6,26.9,74.4,
2013-03-09,1012.8,27.2,76.5,
2013-03-10,1012.1,27.2,80.4,
2013-03-11,1010.5,28.5,70.3,
2013-03-12,1010.1,27.2,74.3,
2013-03-13,1010.1,28.7,68,
2013-03-14,1010.1,27.3,74.5
2013-03-15,1010.3,26.9,76.3,
2013-03-16,1010.6,27.5,73,
2013-03-17,1010.8,27,77.4,
2013-03-18,1010,26.6,81,
2013-03-19,1009.5,27.1,77.8,
2013-03-20,1010.5,27.3,77.8,
2013-03-21,1011.5,27,75.8,
2013-03-22,1011.6,27.4,73,
2013-03-23,1010,27.1,77,
2013-03-24,1009.3,27.2,73.1,
2013-03-25,1010.7,27.3,73.2,
2013-03-26,1012.4,27.8,71.5,
2013-03-27,1011.8,null,68.6,
2013-03-28,null,null,null,
2013-03-29,1011.6,28.9,66.3,
2013-03-30,1013.3,28,65.9,
2013-03-31,1013.9,28,64.3,
2013-04-01,1013.3,26.9,73,
2013-04-02,1012.7,25.6,80.3,
2013-04-03,1012.1,26.6,76.8,
2013-04-04,1011.8,28,69.4,
2013-04-05,1012.2,27.9,68.6,
2013-04-06,1012.3,27.5,72.9,
2013-04-07,1011.5,27.7,72.5,
2013-04-08,1011.1,27.6,73.3,
2013-04-09,1010.9,28.2,69.4,
2013-04-10,1011.2,26.7,77.2,
2013-04-11,1011.8,27,79,
2013-04-12,1011.9,27.5,72.7,
2013-04-13,1011.1,26.8,78.7,
2013-04-14,1010.4,27.3,75.8,
2013-04-15,1010.8,27.9,71.5,
2013-04-16,1010.5,27.2,72,
2013-04-17,1010.5,27.3,74.5
2013-04-18,1010.2,28.4,73.5,
2013-04-19,1009.9,26.5,85.2,
2013-04-20,1010.5,26.6,80.6,
2013-04-21,1010.9,26.4,78.6,
2013-04-22,1011.4,26,80.7,
2013-04-23,1011.9,25.9,82.4,
2013-04-24,1012.2,24.9,90.7,
2013-04-25,1012.5,25.9,80.7,
2013-04-26,1012.6,27.4,76.4,
2013-04-27,1011.6,25.7,84.7,
2013-04-28,1011,24.9,90.6,
2013-04-29,1011.5,24.6,91.6,
2013-04-30,1012,25.8,87.1,
2013-05-01,1012.2,25.5,85.9,
2013-05-02,1012.1,25.7,81.7,
2013-05-03,1012.1,25.8,79.8,
2013-05-04,1011.6,25.7,76.1,
2013-05-05,1011.9,26.3,77.5
2013-05-06,1012.9,25.1,79.2,
2013-05-07,1013.2,26.3,81.6,
2013-05-08,1013.5,27.6,76.3,
2013-05-09,1014,26.4,82,
2013-05-10,1013.9,25.4,85.7,
2013-05-11,1013.5,25.9,82,
2013-05-12,1012.6,25.4,80,
2013-05-13,1012.3,25,85.1,
2013-05-14,1012.2,26.2,78.5,
2013-05-15,1012,24.9,87.1,
2013-05-16,1011.2,25.8,84.6,
2013-05-17,1011.7,24.5,95.4,
2013-05-18,1012.6,25.2,88,
2013-05-19,1013.6,24.9,82.3,
2013-05-20,1012.6,25.3,81.9,
2013-05-21,1011.2,25.4,84,
2013-05-22,1011.3,25.2,82,
2013-05-23,1011.8,24.9,84.3,
2013-05-24,1011.8,26,86.3,
2013-05-25,1013.2,26.1,86.5,
2013-05-26,1013.9,25.5,86.9,
2013-05-27,1013.1,25.3,89,
2013-05-28,1011.8,25.2,87.5,
2013-05-29,1012,25.3,83.7,
2013-05-30,1013,25.2,84.5,
2013-05-31,1013.4,25.2,82.4,
2013-06-01,1013.1,24.4,84.7,
2013-06-02,1013,23.8,91.9,
2013-06-03,1013.7,25,84.2,
2013-06-04,1014.1,24,91.8,
2013-06-05,1013.6,25,89.8,
2013-06-06,1013.9,25.3,83.6,
2013-06-07,1014.4,24.9,81.9,
2013-06-08,1014.2,24.2,92.1,
2013-06-09,1013.5,24.4,86.3,
2013-06-10,1013.5,24.4,85,
2013-06-11,1014.6,24.9,84,
2013-06-12,1014.7,24.1,93.5,
2013-06-13,1013.8,24.2,93,
2013-06-14,1012.7,24.7,87.8,
2013-06-15,1012.9,24.9,84.5,
2013-06-16,1013.7,24.5,87.9,
2013-06-17,1014.2,25.3,83.5,
2013-06-18,1013.3,24.6,87.3,
2013-06-19,1012.9,25,86.2,
2013-06-20,1012.8,25.1,84.4,
2013-06-21,1012.7,24.5,90.1,
2013-06-22,1013.4,25.6,82.5,
2013-06-23,1013.9,24.6,80.3,
2013-06-24,1013.7,24.2,79.5,
2013-06-25,1013.8,23.1,90.3,
2013-06-26,1014.2,24.4,85,
2013-06-27,1014.3,24.3,88.9,
2013-06-28,1013.1,24.2,89.9,
2013-06-29,1012.5,24.6,84.5,
2013-06-30,1012.8,23.7,83,
2013-07-01,1013.2,24.2,83,
2013-07-02,1013.3,23.4,95.3,
2013-07-03,1014.8,23.5,93.1,
2013-07-04,1015.4,24.4,85.9,
2013-07-05,1014.9,24.1,82.5,
2013-07-06,1013.7,24,86.5,
2013-07-07,1013.9,23.9,85,
2013-07-08,1015,23.2,90.3,
2013-07-09,1015.6,23.7,89,
2013-07-10,1015,24,75.4,
2013-07-11,1014.2,22.6,91.2,
2013-07-12,1014.5,24.8,87.1,
2013-07-13,1014.8,24.3,91.3,
2013-07-14,1014.6,24.2,90.7,
2013-07-15,1014.7,24,82,
2013-07-16,1015.5,23.7,85.2,
2013-07-17,1015.5,23.7,87.3,
2013-07-18,1014.3,23.3,92.4,
2013-07-19,1014.3,24.9,81.4,
2013-07-20,1014.2,23.4,87.9,
2013-07-21,1013.7,24.3,90.7,
2013-07-22,1013.8,24.9,82.5,
2013-07-23,1013,25,75.2,
2013-07-24,1014.4,24.8,82.3,
2013-07-25,1016.6,24.9,85,
2013-07-26,1017.9,23.7,89.3,
2013-07-27,1016.6,23.5,82.2,
2013-07-28,1015.5,24.6,76.1,
2013-07-29,1016.6,24.1,82.6,
2013-07-30,1017.6,21.9,89.4,
2013-07-31,1017.2,23.2,84.9,
2013-08-01,1016.3,23.7,84.1,
2013-08-02,1015.6,25.2,69.6,
2013-08-03,1015.6,23.4,82.3,
2013-08-04,1016.1,23.4,80.4,
2013-08-05,1015.8,23.8,85.3,
2013-08-06,1014.9,25.7,72.7,
2013-08-07,1013.5,25.1,68.9,
2013-08-08,1012.9,23.2,84.3,
2013-08-09,1013.5,24.2,87,
2013-08-10,1013.6,25.1,77.2,
2013-08-11,1013.6,24.1,78.5,
2013-08-12,1013.7,24.2,81.7,
2013-08-13,1014.3,24.5,82.3,
2013-08-14,1014.6,23.6,90.1,
2013-08-15,1013.9,24.1,82.3,
2013-08-16,1015.1,24.1,82.7,
2013-08-17,1014.8,24,86.1,
2013-08-18,1014.9,22.4,94.4,
2013-08-19,1015.1,23,87.6,
2013-08-20,1014.9,23.7,84.2,
2013-08-21,1015,23.8,83.1,
2013-08-22,1014.1,23.8,85.8,
2013-08-23,1014,24.4,79.7,
2013-08-24,1014.3,25.3,76,
2013-08-25,1013.9,25,78.1,
2013-08-26,1013.4,24.1,84.6,
2013-08-27,1014,24.8,80.6,
2013-08-28,1015.4,24.4,84,
2013-08-29,1016.5,25.8,79.1,
2013-08-30,1015.8,24.3,86.5,
2013-08-31,1015.3,24.8,79.6,
2013-09-01,1014.5,24.5,78.5,
2013-09-02,1013.8,24.5,78.2,
2013-09-03,1013.8,24.1,83.1,
2013-09-04,1015.8,24.7,84.4,
2013-09-05,1015.9,25.1,81,
2013-09-06,1015.1,25.2,77.9,
2013-09-07,1014.8,24.8,78.9,
2013-09-08,1015.9,23.6,85.5,
2013-09-09,1016.1,24.1,83.4,
2013-09-10,1016.3,23,86.6,
2013-09-11,1014.6,23.7,74.5
2013-09-12,1013.5,22.1,89,
2013-09-13,1014.5,23.7,86.8,
2013-09-14,1015.2,25.3,82,
2013-09-15,1015.1,25.5,77.2,
2013-09-16,1013.8,25.3,78.1,
2013-09-17,1014.1,25.3,80.3,
2013-09-18,1015.2,25.4,81,
2013-09-19,1015.8,25.7,72,
2013-09-20,1014.5,25.2,71.2,
2013-09-21,1013.9,24.8,80.6,
2013-09-22,1015.5,24.8,85,
2013-09-23,1016.1,25.5,75.8,
2013-09-24,1014.5,24.5,80.3,
2013-09-25,1013.1,24.8,77.7,
2013-09-26,1013.4,25.4,77.8,
2013-09-27,1014.2,25.5,79.8,
2013-09-28,1014.6,24.7,80.3,
2013-09-29,1013.6,25.7,74.3,
2013-09-30,1013.5,23.6,86.7,
2013-10-01,1013.6,24.4,80.6,
2013-10-02,1014.1,25.4,75.8,
2013-10-03,1015,25.6,75.3,
2013-10-04,1014.4,24.9,79.6,
2013-10-05,1013.2,25.7,77.9,
2013-10-06,1012.9,25.3,78.8,
2013-10-07,1014.7,26.5,73.4,
2013-10-08,1015.3,26.2,72.3,
2013-10-09,1014.6,25.5,76.1,
2013-10-10,1013.9,25.7,73.8,
2013-10-11,1013.5,25.6,75.8,
2013-10-12,1013.9,24.8,82.3,
2013-10-13,1014.4,25.7,75.6,
2013-10-14,1013.8,25,79.3,
2013-10-15,1013.6,24.8,83.8,
2013-10-16,1013.9,25.3,78.8,
2013-10-17,1013.2,25.5,79.5,
2013-10-18,1012.9,25.9,76.3,
2013-10-19,1013.3,26,73.8,
2013-10-20,1013.9,25.5,79,
2013-10-21,1014.2,26.6,70.8,
2013-10-22,1012.9,26.3,71,
2013-10-23,1013.4,26.1,73.2,
2013-10-24,1014,25,83.3,
2013-10-25,1014.3,25.4,71.8,
2013-10-26,1012.9,25.1,74.7,
2013-10-27,1012.2,24.8,77.1,
2013-10-28,1011.8,25.7,71.1,
2013-10-29,1012.3,25.9,66.6,
2013-10-30,1012.2,25.7,69.1,
2013-10-31,1012,26,64.6,
2013-11-01,1012,25.2,70.6,
2013-11-02,1011.4,25.2,77.1,
2013-11-03,1010.5,25.5,74,
2013-11-04,1011.1,25.5,71.5,
2013-11-05,1011.6,26.5,68.4,
2013-11-06,1013.1,26.4,68.2,
2013-11-07,1013.7,26,67.7,
2013-11-08,1012.3,25.9,67.2,
2013-11-09,1011.5,27.2,60.8,
2013-11-10,1011,26.8,64.2,
2013-11-11,1011.9,26.7,61.1,
2013-11-12,1012.1,27,60.6,
2013-11-13,1012.1,26.8,60.5,
2013-11-14,1012.5,26.4,60.8,
2013-11-15,1013.5,26.4,57,
2013-11-16,1012.9,26.1,59.4,
2013-11-17,1012.4,25.9,64.4,
2013-11-18,1011.8,26.3,65,
2013-11-19,1011.9,26.6,62.8,
2013-11-20,1012.3,24.8,75,
2013-11-21,1011.5,24.8,74.7,
2013-11-22,1009.4,25.2,72.4,
2013-11-23,1010.1,25.9,69.7,
2013-11-24,1011.4,26.4,68.4,
2013-11-25,1011.6,27,64.7,
2013-11-26,1008.9,26,66.5,
2013-11-27,1007.8,26.6,61.5,
2013-11-28,1009.8,26.2,64.6,
2013-11-29,1012.1,26.6,62.6,
2013-11-30,1012.4,26.2,67.3,
2013-12-01,1011.5,25.7,71.8,
2013-12-02,1011.5,26.1,70.8,
2013-12-03,1013.1,26.3,68.5,
2013-12-04,1012.6,26.7,67,
2013-12-05,1011.6,27.1,63.2,
2013-12-06,1011.1,26.7,66.6,
2013-12-07,1012.1,27.2,64.8,
2013-12-08,1012.6,27.1,64.4,
2013-12-09,1013.1,26.5,63.5,
2013-12-10,1012.7,26.3,62.3,
2013-12-11,1012,27.1,60.2,
2013-12-12,1011.4,26.6,64.8,
2013-12-13,1011.3,27.1,64.8,
2013-12-14,1011.5,27.7,61.8,
2013-12-15,1010.6,27.4,60.5,
2013-12-16,1009.6,27.1,60.2,
2013-12-17,1009,26.9,64.8,
2013-12-18,1009,27.2,64.3,
2013-12-19,1009,23.9,84.3,
2013-12-20,1008.8,25.3,77.8,
2013-12-21,1009.3,26.5,69.3,
2013-12-22,1010,27,70,
2013-12-23,1011.6,26.7,69.1,
2013-12-24,1011.4,27.1,65.9,
2013-12-25,1011.9,27.4,65.6,
2013-12-26,1012.3,27.2,65.7,
2013-12-27,1013.2,27.5,66,
2013-12-28,1013.3,27.1,65.2,
2013-12-29,1013,26.5,69,
2013-12-30,1012.9,27.4,62.2,
2013-12-31,1012.4,26.2,68.8,
2014-01-01,1011.7,27.3,62.9,
2014-01-02,1010.7,27,62.4,
2014-01-03,1011.4,26.9,59.4,
2014-01-04,1013,25.5,67.7,
2014-01-05,1012.8,25.4,70,
2014-01-06,1012.1,25.5,71.9,
2014-01-07,1011.2,26.1,63.8,
2014-01-08,1010.6,25.6,68.8,
2014-01-09,1011.4,23.6,82.8,
2014-01-10,1012,25.6,73.9,
2014-01-11,1012.4,24.3,78.7,
2014-01-12,1013.3,24.7,78.7,
2014-01-13,1014.5,25.8,73,
2014-01-14,1013.8,26,72.6,
2014-01-15,1012.7,26.2,67.4,
2014-01-16,1012.7,25.7,69.9,
2014-01-17,1013.3,26.5,70,
2014-01-18,1012.6,27.5,68.9,
2014-01-19,1011.7,27.3,66,
2014-01-20,1012,27.3,62.1,
2014-01-21,1013,26,66.1,
2014-01-22,1013.1,26.9,62.2,
2014-01-23,1012.6,26.5,68.2,
2014-01-24,1011.4,26.7,64.4,
2014-01-25,1011.2,24.7,76.8,
2014-01-26,1011.8,25.8,74.7,
2014-01-27,1012.1,26.3,72.7,
2014-01-28,1011.6,27.3,60.2,
2014-01-29,1011.5,26.5,69,
2014-01-30,1011.4,27.3,65,
2014-01-31,1011.6,26.9,64.8,
2014-02-01,1010.8,26.5,65.3,
2014-02-02,1010.3,25.7,75.6,
2014-02-03,1009.5,25.3,77,
2014-02-04,1010.2,25.4,72.5,
2014-02-05,1010.5,25.5,69.9,
2014-02-06,1011,25.9,71.5,
2014-02-07,1012.5,24.8,81.3,
2014-02-08,1012.2,25.9,73.8,
2014-02-09,1011.9,24.8,78.8,
2014-02-10,1011.9,25.8,73.5,
2014-02-11,1011.1,26.7,69,
2014-02-12,1010.1,25.4,74,
2014-02-13,1010.2,25.9,69.3,
2014-02-14,1011.3,26.6,70.5,
2014-02-15,1011.6,26.5,69.8,
2014-02-16,1010.7,26.8,65.6,
2014-02-17,1010.2,26.1,69.1,
2014-02-18,1010.4,26.5,65.6,
2014-02-19,1010.8,26.6,68.3,
2014-02-20,1011.2,27.1,70.1,
2014-02-21,1011.7,26.4,69.2,
2014-02-22,1010.8,26.1,73.3,
2014-02-23,1011.8,26.7,70.8,
2014-02-24,1011.6,26.4,70.9,
2014-02-25,1011,26.3,66.9,
2014-02-26,1010.8,26,69,
2014-02-27,1010.7,26.5,64.5,
2014-02-28,null,null,74.5
2014-03-01,1010.6,26.4,70.2,
2014-03-02,1009.8,26.7,67.5,
2014-03-03,1009.7,27,67.4,
2014-03-04,1011,27.5,64,
2014-03-05,1011.6,26.6,69.6,
2014-03-06,1011.4,25.9,71.3,
2014-03-07,1011.6,26.1,69.8,
2014-03-08,1012.1,26.6,67.9,
2014-03-09,1012.1,26.7,69.5,
2014-03-10,1012,26.6,71.5,
2014-03-11,1011.2,25.9,75.3,
2014-03-12,1012,25.7,74.3,
2014-03-13,1012,25,81,
2014-03-14,1011.8,25,78.9,
2014-03-15,1011.2,26,72.2,
2014-03-16,1010.9,26.3,69.6,
2014-03-17,1011.4,26.2,73.1,
2014-03-18,1011.2,26.7,71.7,
2014-03-19,1011.5,25.3,80.2,
2014-03-20,1011.7,26.4,72.5,
2014-03-21,1011.8,27.7,66.7,
2014-03-22,1012.2,26.3,72.1,
2014-03-23,1011.7,26.2,71.7,
2014-03-24,1011.5,26.3,69.1,
2014-03-25,1012.2,26.4,68,
2014-03-26,1012.5,26.5,69.3,
2014-03-27,1011.7,26.4,66.1,
2014-03-28,1011.3,26.2,73,
2014-03-29,1011.5,28,62.8,
2014-03-30,1011.6,26.9,71.6,
2014-03-31,1012.3,27.2,66.5,
2014-04-01,1012.3,26.5,71.1,
2014-04-02,1011,27,68.1,
2014-04-03,1010.8,26.8,70.8,
2014-04-04,1012.1,26.8,71.7,
2014-04-05,1013.1,25.9,78.5,
2014-04-06,1012.9,27,74,
2014-04-07,1011.7,27.2,70.9,
2014-04-08,1011.7,27.6,68.4,
2014-04-09,1011.6,27.5,69.6,
2014-04-10,1011.4,27.5,70.8,
2014-04-11,1012,27.1,72.5,
2014-04-12,1011.9,27.2,71.9,
2014-04-13,1011.2,25.9,76.4,
2014-04-14,1011,26.3,73.9,
2014-04-15,1010.7,26.9,69.4,
2014-04-16,1010.7,26.5,70.9,
2014-04-17,1010.7,26.3,71.9,
2014-04-18,1010.9,26.5,70.5,
2014-04-19,1012.2,26.7,69.5,
2014-04-20,1012.1,26.6,70.3,
2014-04-21,1011.3,27,69.8,
2014-04-22,1011.7,25.7,77.8,
2014-04-23,1011.9,26.8,71.7,
2014-04-24,1011.4,26.7,69,
2014-04-25,1010.2,26.1,69.3,
2014-04-26,1010.3,26.3,70.5,
2014-04-27,1011.1,26.6,70.5,
2014-04-28,1011.8,25.8,75.6,
2014-04-29,1012.3,25,79.4,
2014-04-30,1010.8,24.9,84.2,
2014-05-01,1009.8,26,76.1,
2014-05-02,1011.5,24.6,83.5,
2014-05-03,1012.9,25.2,78.5,
2014-05-04,1013.1,25.2,77,
2014-05-05,1012.5,24.2,82.8,
2014-05-06,1012.7,24.9,78.5,
2014-05-07,1013.1,25.5,76.4,
2014-05-08,1013,24.3,82.5,
2014-05-09,1011,25.3,76.5,
2014-05-10,1010.6,25.9,75.1,
2014-05-11,1011.8,26,73.3,
2014-05-12,1011.7,25.5,74.6,
2014-05-13,1011.9,24.7,83.8,
2014-05-14,1011.9,25.1,78.5,
2014-05-15,1011.9,26.2,76.1,
2014-05-16,1010.5,25.7,76.8,
2014-05-17,1010.7,25.7,76.2,
2014-05-18,1011.4,25.5,75.2,
2014-05-19,1011.7,25,76.9,
2014-05-20,1011.8,25.3,75.2,
2014-05-21,1011.9,24.8,79.8,
2014-05-22,1012.3,25.4,80.5,
2014-05-23,1012.7,26,75.4,
2014-05-24,1012.4,25.3,76.4,
2014-05-25,1013.1,24.8,73.8,
2014-05-26,1014.2,24.3,74.8,
2014-05-27,1014,23.9,82.9,
2014-05-28,1012.4,24.5,83.6,
2014-05-29,1012.6,24.9,78,
2014-05-30,1013.2,24,76,
2014-05-31,1012.8,24,76.1,
2014-06-01,1011.6,24.7,73.7,
2014-06-02,1010.9,24.4,75.6,
2014-06-03,1011.5,24.9,75.3,
2014-06-04,1012.3,25.4,73,
2014-06-05,1012.2,25,77.7,
2014-06-06,1011.7,25.6,76.3,
2014-06-07,1011.9,25.8,72.9,
2014-06-08,1012.6,25.5,71.8,
2014-06-09,1013.9,24.8,77.2,
2014-06-10,1014.3,25.8,70.9,
2014-06-11,1014.4,23.8,79.6,
2014-06-12,1013.7,25.4,75.6,
2014-06-13,1014.4,25.2,74.2,
2014-06-14,1014.4,23.5,83,
2014-06-15,1014,25.1,76.2,
2014-06-16,1014.6,24.7,75.9,
2014-06-17,1015.2,25.4,72.3,
2014-06-18,1015.5,25.3,77.2,
2014-06-19,1016.2,25.6,68.6,
2014-06-20,1015.6,23.9,73.5,
2014-06-21,1015.2,23.7,73,
2014-06-22,1015.1,24.1,78.5,
2014-06-23,1016.1,24.8,74.7,
2014-06-24,1015.9,23.8,81.9,
2014-06-25,1013.9,23.2,83.8,
2014-06-26,1013.7,22.6,87.8,
2014-06-27,1014.6,24.5,78,
2014-06-28,1015.2,24.4,79.2,
2014-06-29,1015.1,24.3,80.3,
2014-06-30,1014.3,23.7,75.3,
2014-07-01,1014.2,23.6,79,
2014-07-02,1015.2,22.6,86.3,
2014-07-03,1016.9,23.9,77,
2014-07-04,1017.2,22.9,77.4,
2014-07-05,1016.2,23.3,76.4,
2014-07-06,1016.9,25,73.6,
2014-07-07,1017.5,24.7,72.1,
2014-07-08,1016.9,24.7,77.1,
2014-07-09,1016.1,24.6,70.2,
2014-07-10,1015.3,23.3,74.3,
2014-07-11,1015.2,24.1,75.6,
2014-07-12,1015.8,25,76.8,
2014-07-13,1017.2,23.5,83.2,
2014-07-14,1016.8,24.5,75.5,
2014-07-15,1016.6,24.9,71.3,
2014-07-16,1017.4,24.6,75.3,
2014-07-17,1017.8,23.3,81.8,
2014-07-18,1017.1,23.8,79.5,
2014-07-19,1016.4,24.2,76.8,
2014-07-20,1016.7,23.8,76.3,
2014-07-21,1017,24.2,73.4,
2014-07-22,1017.3,25.1,69.1,
2014-07-23,1017.5,24.6,72.9,
2014-07-24,1016.1,24.7,73,
2014-07-25,1015.1,23.4,81.4,
2014-07-26,1014.9,24.2,74.8,
2014-07-27,1015.2,23.7,77.6,
2014-07-28,1016.8,24.7,73.8,
2014-07-29,1016.9,23.6,76.2,
2014-07-30,1016.1,23.4,75.9,
2014-07-31,1015.8,22.2,83.5,
2014-08-01,1016.2,23.3,75.1,
2014-08-02,1016.3,23.6,75,
2014-08-03,1015.7,25.1,70,
2014-08-04,1016.1,24.7,73.7,
2014-08-05,1016.4,24,74.8,
2014-08-06,1016.4,24.2,75.1,
2014-08-07,1016.5,23.7,74.2,
2014-08-08,1016.1,23.4,79,
2014-08-09,1016,23.4,80.8,
2014-08-10,1016,23.4,83.3,
2014-08-11,1016.7,24.6,67.6,
2014-08-12,1016.5,22.6,79.8,
2014-08-13,1015.8,23.7,75.3,
2014-08-14,1016.3,24.1,71.7,
2014-08-15,1017.1,24,67.6,
2014-08-16,1017.3,23.1,75.8,
2014-08-17,1016.3,23,78.6,
2014-08-18,1015.4,23.1,77.5
2014-08-19,1015.3,22.8,77,
2014-08-20,1016.4,22.3,81.9,
2014-08-21,1016.9,22.1,85.6,
2014-08-22,1016.1,23.2,74,
2014-08-23,1015.4,23.1,73,
2014-08-24,1015.3,23.5,73.5,
2014-08-25,1015.6,23.8,73.9,
2014-08-26,1015.4,24.2,72.4,
2014-08-27,1014.6,24.3,74.6,
2014-08-28,null,null,80.4,
2014-08-29,null,null,null,
2014-08-30,null,null,null,
2014-08-31,null,null,null,
2014-09-01,null,null,null,
2014-09-02,null,null,null,
2014-09-03,null,null,null,
2014-09-04,1013.4,25.3,76.1,
2014-09-05,1014.8,24.9,74.7,
2014-09-06,1015.4,24,78.8,
2014-09-07,1016.1,22.5,87.8,
2014-09-08,1016.1,22.9,87.8,
2014-09-09,1015.5,23.6,81.2,
2014-09-10,1014.9,23.6,81,
2014-09-11,1013.8,24.3,82.2,
2014-09-12,1013.8,null,81.7,
2014-09-13,1014.7,24,80.2,
2014-09-14,1015.6,null,73.2,
2014-09-15,1015.7,23.2,79.8,
2014-09-16,1015.3,24.2,75.4,
2014-09-17,1015,23.6,78.5,
2014-09-18,1014.6,24.4,79.1,
2014-09-19,1014.5,24.8,76,
2014-09-20,1015.2,24.3,79.2,
2014-09-21,1014.5,25.6,73.6,
2014-09-22,1013.8,24.8,77.6,
2014-09-23,1015.1,25.8,72.8,
2014-09-24,1015.9,25.9,68.5,
2014-09-25,1015.8,25,72,
2014-09-26,1015.3,25.6,69.4,
2014-09-27,1015.6,25.5,73,
2014-09-28,1015.6,25.8,71,
2014-09-29,1015.5,25.3,74.2,
2014-09-30,1014.6,25.4,76.1,
2014-10-01,1013.9,25.9,75.4,
2014-10-02,1013.4,26.4,72.4,
2014-10-03,1013.8,26.4,71.8,
2014-10-04,1013.7,26,70.7,
2014-10-05,1014.5,25.3,75.8,
2014-10-06,1015,24.2,88,
2014-10-07,1014.3,24.2,84.2,
2014-10-08,1013.5,25.8,73.3,
2014-10-09,1012.9,24.7,80.2,
2014-10-10,1013.6,24.4,86.8,
2014-10-11,1014.3,24.8,79,
2014-10-12,1015.2,25.2,82.2,
2014-10-13,1015.5,25.9,71.9,
2014-10-14,1015.5,26,70.2,
2014-10-15,1015.8,25.7,72.9,
2014-10-16,1015.4,25.7,76.6,
